ID_evento,ID_conversacion,evento,texto,fecha,hora
14072,210e33873d5d44c0868d4d917b0bf1ad,user,cuales son los barbijos que debo usar,22-4-2020,10:3:3
14073,210e33873d5d44c0868d4d917b0bf1ad,bot,"La OMS sugiere que solo utilicen mascarilla o **barbijos quirúrgicos** quienes estén enfermos o cuidando a uno. Por otro lado en muchas ciudadades ya es obligatorio el uso de los **barbijos caseros o tapabocas** las normativas incluyen multas económicas [Recomendación sobre los barbijos caseros click aquí](https://www.argentina.gob.ar/coronavirus/barbijo). 

[Fuente OMS](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses). 

[Buenos Aires](https://www.buenosaires.gob.ar/tapaboca). 

[Córdoba Ciudad](https://www.cordoba.gob.ar/2020/04/16/desde-el-sabado-18-el-uso-de-tapabocas-sera-obligatorio-en-el-transporte-publico-de-la-ciudad-de-cordoba/).",22-4-2020,10:3:3
14074,210e33873d5d44c0868d4d917b0bf1ad,user,datos de corona?,22-4-2020,10:3:32
14075,210e33873d5d44c0868d4d917b0bf1ad,bot,"En Argentina el 21/04/2020 se registraron 90 nuevos casos de COVID-19, llegando a un total de 3031.

Los casos recuperados nuevos son 103, siendo en total 840.

Los casos fallecidos nuevos son 11, siendo el total de muertos a esa fecha 147.

[REP: Johns Hopkins](https://github.com/CSSEGISandData/COVID-19)",22-4-2020,10:3:32
14076,ef8e43c315034d4d8ce415765c6f9f48,user,cuantos casos hay,22-4-2020,10:3:35
14077,ef8e43c315034d4d8ce415765c6f9f48,bot,"En Argentina el 21/04/2020 se registraron 90 nuevos casos de COVID-19, llegando a un total de 3031.

Los casos recuperados nuevos son 103, siendo en total 840.

Los casos fallecidos nuevos son 11, siendo el total de muertos a esa fecha 147.

[REP: Johns Hopkins](https://github.com/CSSEGISandData/COVID-19)",22-4-2020,10:3:35
14078,4c77d20a2b8b4387bd6692e20ee09e55,user,puede ir a la ferreteria?,22-4-2020,10:5:0
14079,4c77d20a2b8b4387bd6692e20ee09e55,bot,"Las ferreterías se encuentran abiertas por estar dentro de las actividades exceptuadas al 'aislamiento social, preventivo y obligatorio'. [Fuente](https://www.argentina.gob.ar/coronavirus/aislamiento/exceptuados)",22-4-2020,10:5:0
14080,4c77d20a2b8b4387bd6692e20ee09e55,user,"si tengo que ir a buscarle algo a mi abuela, puedo ir?",22-4-2020,10:5:13
14081,4c77d20a2b8b4387bd6692e20ee09e55,bot,"Se puede asistir a los adultos mayores, discapacitados, familiares a cargo, niños, niñas y adolescentes. Los hijos de padres separados deben permanecer en la casa donde iniciaron el aislamiento. Para hacerlo, el cuidador o familiar necesitará llenar una declaración jurada que podés descargar en el [siguiente link.](https://www.argentina.gob.ar/noticias/coronavirus-excepciones-para-la-asistencia-de-personas-mayores). [Fuente](https://www.argentina.gob.ar/seguridad/preguntas-frecuentes-coronavirus-covid-19#06)",22-4-2020,10:5:13
14082,4c77d20a2b8b4387bd6692e20ee09e55,user,como desinfecto mi casa?,22-4-2020,10:5:52
14083,4c77d20a2b8b4387bd6692e20ee09e55,bot,"Para la limpieza domiciliaria utilizá agua y detergente, son adecuados siempre que se realice la apropiada fricción y se elimine todo material o suciedad visible. 

**¿Limpiar mis compras?** Es poco probable infectarse por tocar artículos comerciales. Si cree que una superficie puede estar infectada, límpiela con un desinfectante común para matar el virus. Lávese las manos con agua y jabón o con un desinfectante a base de alcohol. Evite tocarse los ojos, la boca o la nariz. Para más información accedé a esta [página] (https://www.argentina.gob.ar/salud/coronavirus/poblacion/limpieza-domiciliaria)",22-4-2020,10:5:52
14084,4c77d20a2b8b4387bd6692e20ee09e55,user,puedo ir a farmacia o ferretería?,22-4-2020,10:22:34
14085,4c77d20a2b8b4387bd6692e20ee09e55,bot,"Las farmacias están abiertas. 

Recordá que para salir a comprar cosas tiene que ser en lugares de cercanía, de lo contrario podés ser sancionado. En cualquier caso está recomendando que vaya una persona por grupo familiar a hacer las compras, que no vayan las personas que están en los grupos de riesgo, mantener la distancia personal y evitar aglomeramientos de gente. [Fuente](https://www.argentina.gob.ar/coronavirus/aislamiento/exceptuados)",22-4-2020,10:22:34
14086,4c77d20a2b8b4387bd6692e20ee09e55,user,puedo ir a ferreterías o farmacias?,22-4-2020,10:26:16
14087,4c77d20a2b8b4387bd6692e20ee09e55,bot,"Las farmacias están abiertas. 

Recordá que para salir a comprar cosas tiene que ser en lugares de cercanía, de lo contrario podés ser sancionado. En cualquier caso está recomendando que vaya una persona por grupo familiar a hacer las compras, que no vayan las personas que están en los grupos de riesgo, mantener la distancia personal y evitar aglomeramientos de gente. [Fuente](https://www.argentina.gob.ar/coronavirus/aislamiento/exceptuados)",22-4-2020,10:26:16
14088,4c77d20a2b8b4387bd6692e20ee09e55,user,puedo ir a asistir?,22-4-2020,10:26:28
14089,4c77d20a2b8b4387bd6692e20ee09e55,bot,"Se puede asistir a los adultos mayores, discapacitados, familiares a cargo, niños, niñas y adolescentes. Los hijos de padres separados deben permanecer en la casa donde iniciaron el aislamiento. Para hacerlo, el cuidador o familiar necesitará llenar una declaración jurada que podés descargar en el [siguiente link.](https://www.argentina.gob.ar/noticias/coronavirus-excepciones-para-la-asistencia-de-personas-mayores). [Fuente](https://www.argentina.gob.ar/seguridad/preguntas-frecuentes-coronavirus-covid-19#06)",22-4-2020,10:26:28
14090,291374473ca24c7dae314093c92cdd46,user,/get_started,22-4-2020,10:27:35
14091,291374473ca24c7dae314093c92cdd46,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,10:27:35
14092,291374473ca24c7dae314093c92cdd46,user,Mostrar mapa,22-4-2020,10:27:54
14093,291374473ca24c7dae314093c92cdd46,bot,"El responsable de este asistente es la empresa de tecnología KUNAN SA, las respuestas son tomadas solo de sitios oficiales y agregamos las respuestas que la comunidad nos deja en base a sus dudas. El proyecto es sin fines de lucro y hemos abierto el mismo a voluntarios que quieran colaborar.",22-4-2020,10:27:54
14094,df7645d6aaf74594b7348438051b370a,user,/get_started,22-4-2020,10:33:17
14095,df7645d6aaf74594b7348438051b370a,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,10:33:17
14096,a47c70f86af54e42a0de8c07bf6a2af0,user,/get_started,22-4-2020,10:49:50
14097,a47c70f86af54e42a0de8c07bf6a2af0,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,10:49:50
14098,4c77d20a2b8b4387bd6692e20ee09e55,user,como es el tema de los bancos?,22-4-2020,10:53:14
14099,4c77d20a2b8b4387bd6692e20ee09e55,bot,"Los bancos en Argentina abren a partír del lunes 20 con un sistema de turnos, es necesario solicitar el turno en cada entidad solo para trámites de atención que no puedan realizarse online. Las cajas solo atienden a jubilados, pensionados y beneficiarios de ANSES y SIPA, quienes no necesitan turno. Si tienes tarjeta de debito, no vayas al banco, puedes retirar dinero de los cajeros automáticos que disponen de efectivo. 

 Para mayor información puedes consultar la disposición oficial del BCRA en [esta página.](http://www.bcra.gov.ar/noticias/Coronavirus-BCRA-reapertura-Bancos-20-abril.asp)",22-4-2020,10:53:14
14100,d025393a523d43cfba6b438f8389616e,user,/get_started,22-4-2020,11:21:58
14101,d025393a523d43cfba6b438f8389616e,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,11:21:58
14102,49eb689c1ade408a965e9fdd77f607b6,user,/get_started,22-4-2020,11:44:29
14103,49eb689c1ade408a965e9fdd77f607b6,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,11:44:29
14104,9d41546043024f90a3955b63683bad9a,user,/get_started,22-4-2020,12:18:44
14105,9d41546043024f90a3955b63683bad9a,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,12:18:44
14106,ee93f48688664bfaaabed89af20d27cc,user,/get_started,22-4-2020,12:19:54
14107,ee93f48688664bfaaabed89af20d27cc,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,12:19:54
14108,1fdb4f6dbacf47729164e03524671ec9,user,Felicitaciones!!,22-4-2020,12:25:16
14109,1fdb4f6dbacf47729164e03524671ec9,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",22-4-2020,12:25:16
14110,6213431451464abdb011914f31c40759,user,Hola,22-4-2020,12:34:39
14111,6213431451464abdb011914f31c40759,bot,Hola! ¿Cómo te puedo ayudar?,22-4-2020,12:34:39
14112,6213431451464abdb011914f31c40759,user,necesito ir al cajero,22-4-2020,12:34:45
14113,6213431451464abdb011914f31c40759,bot,"Los bancos en Argentina abren a partír del lunes 20 con un sistema de turnos, es necesario solicitar el turno en cada entidad solo para trámites de atención que no puedan realizarse online. Las cajas solo atienden a jubilados, pensionados y beneficiarios de ANSES y SIPA, quienes no necesitan turno. Si tienes tarjeta de debito, no vayas al banco, puedes retirar dinero de los cajeros automáticos que disponen de efectivo. 

 Para mayor información puedes consultar la disposición oficial del BCRA en [esta página.](http://www.bcra.gov.ar/noticias/Coronavirus-BCRA-reapertura-Bancos-20-abril.asp)",22-4-2020,12:34:45
14114,1af62362feee4639aec27febab6ea0ad,user,TESTING,22-4-2020,13:23:4
14115,1af62362feee4639aec27febab6ea0ad,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",22-4-2020,13:23:4
14116,1af62362feee4639aec27febab6ea0ad,user,/affirm{},22-4-2020,13:23:9
14117,1af62362feee4639aec27febab6ea0ad,user,/affirm{},22-4-2020,13:23:9
14118,1af62362feee4639aec27febab6ea0ad,bot,¿Te puedo ayudar con algo más?,22-4-2020,13:23:9
14119,1af62362feee4639aec27febab6ea0ad,user,quiero saber de coronavirus,22-4-2020,13:23:27
14120,1af62362feee4639aec27febab6ea0ad,bot,"Los coronavirus son una extensa familia de virus que pueden causar enfermedades tanto en animales como en humanos. La COVID-19, que también se conoce con el nombre SARS-CoV-2, es una enfermedad infecciosa causada por el coronavirus descubierta recientemente en Wuhan China. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",22-4-2020,13:23:27
14121,1af62362feee4639aec27febab6ea0ad,user,las ferreterias,22-4-2020,13:23:38
14122,1af62362feee4639aec27febab6ea0ad,bot,"Las ferreterías se encuentran abiertas por estar dentro de las actividades exceptuadas al 'aislamiento social, preventivo y obligatorio'. [Fuente](https://www.argentina.gob.ar/coronavirus/aislamiento/exceptuados)",22-4-2020,13:23:38
14123,1af62362feee4639aec27febab6ea0ad,user,cuantos casos hay?,22-4-2020,13:23:48
14124,1af62362feee4639aec27febab6ea0ad,bot,"En Argentina el 21/04/2020 se registraron 90 nuevos casos de COVID-19, llegando a un total de 3031.

Los casos recuperados nuevos son 103, siendo en total 840.

Los casos fallecidos nuevos son 11, siendo el total de muertos a esa fecha 147.

[REP: Johns Hopkins](https://github.com/CSSEGISandData/COVID-19)",22-4-2020,13:23:49
14125,a91ad966218a43b2bf73739b87df99f3,user,/get_started,22-4-2020,13:35:9
14126,a91ad966218a43b2bf73739b87df99f3,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,13:35:9
14127,a63ab1581e114ad08d6616c61cef993b,user,/get_started,22-4-2020,13:35:39
14128,a63ab1581e114ad08d6616c61cef993b,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,13:35:39
14129,018c436db43648c98c75c46d51e4a639,user,/get_started,22-4-2020,13:48:49
14130,018c436db43648c98c75c46d51e4a639,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,13:48:49
14131,1af62362feee4639aec27febab6ea0ad,user,hola,22-4-2020,13:52:13
14132,1af62362feee4639aec27febab6ea0ad,bot,Hola! ¿Cómo te puedo ayudar?,22-4-2020,13:52:13
14133,1af62362feee4639aec27febab6ea0ad,user,cuantos casos hay?,22-4-2020,13:57:22
14134,1af62362feee4639aec27febab6ea0ad,bot,"En Argentina el 21/04/2020 se registraron 90 nuevos casos de COVID-19, llegando a un total de 3031.

Los casos recuperados nuevos son 103, siendo en total 840.

Los casos fallecidos nuevos son 11, siendo el total de muertos a esa fecha 147.

[REP: Johns Hopkins](https://github.com/CSSEGISandData/COVID-19)",22-4-2020,13:57:23
14135,246c353708e041b7b111f53931028837,user,/get_started,22-4-2020,13:58:39
14136,246c353708e041b7b111f53931028837,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,13:58:39
14137,e673001cdd6c4ddba38d07ae43792454,user,Gracias,22-4-2020,14:9:28
14138,e673001cdd6c4ddba38d07ae43792454,bot,No hay de que.,22-4-2020,14:9:28
14139,1145538d4d6a412d901ef2da93ff96e0,user,/get_started,22-4-2020,14:38:48
14140,1145538d4d6a412d901ef2da93ff96e0,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,14:38:48
14141,b18e90d7ff12463eb794f1c3ba267da1,user,/get_started,22-4-2020,14:44:21
14142,b18e90d7ff12463eb794f1c3ba267da1,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,14:44:21
14143,30e05fbd03d64821bf210aa51464bb81,user,/get_started,22-4-2020,14:44:57
14144,30e05fbd03d64821bf210aa51464bb81,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,14:44:57
14145,30e05fbd03d64821bf210aa51464bb81,user,Hola queria saber los casos del dia 21 de Abril,22-4-2020,14:45:25
14146,30e05fbd03d64821bf210aa51464bb81,bot,"Todavía tenemos mucho por aprender sobre la forma en que la COVID-19 afecta a los humanos, pero parece que las **personas mayores** y las que padecen **afecciones médicas preexistentes** (como hipertensión arterial, enfermedades cardíacas o diabetes) desarrollan casos graves de la enfermedad con más frecuencia que otras. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",22-4-2020,14:45:25
14147,a255bdc24c104da6a9b4df1b1b83b195,user,/get_started,22-4-2020,15:8:59
14148,a255bdc24c104da6a9b4df1b1b83b195,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,15:8:59
14149,528ccc8e761d46d58d17bef3b05657e7,user,/get_started,22-4-2020,16:4:22
14150,528ccc8e761d46d58d17bef3b05657e7,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,16:4:22
14151,ece76a9b23d3433da5c71e22fd3a9a98,user,/get_started,22-4-2020,16:7:6
14152,ece76a9b23d3433da5c71e22fd3a9a98,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,16:7:6
14153,d0924c4a839a46d795a4adfb6a5c3e40,user,/get_started,22-4-2020,16:13:30
14154,d0924c4a839a46d795a4adfb6a5c3e40,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,16:13:30
14155,46c8f54ff5cf4f2480a7634ae3d223e3,user,"Hola Asistente ¿tienes nombre? Necesito saber cúales son las actividades liberadas ya sea para comprar, servicios, pagos, transporte, actividad física, etc. y la forma de hacerlo. Por ejemplo ¿Como hago para arreglar mis lentes? Mi nombre es Horacio y tengo 59 años y soy de Córdoba Capital. Av Velez Sarfield 3200",22-4-2020,16:16:44
14156,46c8f54ff5cf4f2480a7634ae3d223e3,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",22-4-2020,16:16:44
14157,46c8f54ff5cf4f2480a7634ae3d223e3,user,mi pregunta es actividades liberadas por el gobierno,22-4-2020,16:18:9
14158,46c8f54ff5cf4f2480a7634ae3d223e3,bot,¿Podes repetir el mismo mensaje pero con otras palabras?,22-4-2020,16:18:9
14159,46c8f54ff5cf4f2480a7634ae3d223e3,user,como ago para ir a la óptica,22-4-2020,16:18:59
14160,46c8f54ff5cf4f2480a7634ae3d223e3,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",22-4-2020,16:18:59
14161,7a8acc3639f04338ad602c97e85e8aa1,user,/get_started,22-4-2020,16:19:16
14162,7a8acc3639f04338ad602c97e85e8aa1,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,16:19:16
14163,7a8acc3639f04338ad602c97e85e8aa1,user,que tamaño tiene el virus covid 19,22-4-2020,16:19:37
14164,7a8acc3639f04338ad602c97e85e8aa1,bot,"Los coronavirus son una extensa familia de virus que pueden causar enfermedades tanto en animales como en humanos. La COVID-19, que también se conoce con el nombre SARS-CoV-2, es una enfermedad infecciosa causada por el coronavirus descubierta recientemente en Wuhan China. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",22-4-2020,16:19:37
14165,46c8f54ff5cf4f2480a7634ae3d223e3,user,gracias por tu intención,22-4-2020,16:20:3
14166,46c8f54ff5cf4f2480a7634ae3d223e3,user,gracias por tu intención,22-4-2020,16:20:3
14167,46c8f54ff5cf4f2480a7634ae3d223e3,bot,💪,22-4-2020,16:20:3
14168,ef8e43c315034d4d8ce415765c6f9f48,user,cuantos casos hay,22-4-2020,16:20:3
14169,ef8e43c315034d4d8ce415765c6f9f48,bot,"En Argentina el 21/04/2020 se registraron 90 nuevos casos de COVID-19, llegando a un total de 3031.

Los casos recuperados nuevos son 103, siendo en total 840.

Los casos fallecidos nuevos son 11, siendo el total de muertos a esa fecha 147.

[REP: Johns Hopkins](https://github.com/CSSEGISandData/COVID-19)",22-4-2020,16:20:5
14170,0499a353ad254431a9e970f9ba22ac0e,user,/get_started,22-4-2020,16:20:31
14171,0499a353ad254431a9e970f9ba22ac0e,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,16:20:31
14172,7a8acc3639f04338ad602c97e85e8aa1,user,como debo salir a trabajar,22-4-2020,16:20:36
14173,7a8acc3639f04338ad602c97e85e8aa1,bot,"La obligatoriedad del aislamiento implica que su incumplimiento tiene consecuencias. En la calle circulan oficiales que están controlando la circulación tanto de peatones como de autos. En caso de no pertenecer a ninguno de los grupos de exceptuados, se le pedirá que regrese a su domicilio y si se resiste podrá ser detenido y su auto secuestrado. Solo podrán circular quienes estén exceptuados. [Decreto](https://www.boletinoficial.gob.ar/detalleAviso/primera/227042/20200320)",22-4-2020,16:20:36
14174,7a8acc3639f04338ad602c97e85e8aa1,user,como se contagia el virus,22-4-2020,16:21:16
14175,7a8acc3639f04338ad602c97e85e8aa1,bot,"El virus se transmite por contacto personal cercano con una persona infectada, al toser o estornudar o al tocar cosas contaminadas.

**Para protegerte**: Lavate las manos; evitá tocarte ojos, nariz y boca; mantené distancia con otras personas. 

**Quédate en casa**, al salir cubrite la boca y nariz con un con barbijo casero, lavate las manos. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",22-4-2020,16:21:16
14176,0499a353ad254431a9e970f9ba22ac0e,user,Cuales son los sintomas?,22-4-2020,16:21:20
14177,0499a353ad254431a9e970f9ba22ac0e,bot,"Los síntomas de COVID-19 incluyen fiebre, cansancio y tos seca. Aparecen entre 1 y 12 días. Si piensa que usted o alguien puede estar infectado, llame en Córdoba al **0800 1221 444** y en la nación al **0800-222-1002 opción 1**. Por otros síntomas, trate de resolverlo por teléfono o videollamada, en casos de emergencia puede ir al médico. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",22-4-2020,16:21:20
14178,0499a353ad254431a9e970f9ba22ac0e,user,Cuando,22-4-2020,16:21:45
14179,0499a353ad254431a9e970f9ba22ac0e,bot,La cuarentena se extendió hasta el 26 de abril a las 23:59. [Boletín](https://www.boletinoficial.gob.ar/suplementos/2020033101NS.pdf),22-4-2020,16:21:45
14180,7a8acc3639f04338ad602c97e85e8aa1,user,cuanto contagiados hay en argentina,22-4-2020,16:22:4
14181,7a8acc3639f04338ad602c97e85e8aa1,bot,"En Argentina el 21/04/2020 se registraron 90 nuevos casos de COVID-19, llegando a un total de 3031.

Los casos recuperados nuevos son 103, siendo en total 840.

Los casos fallecidos nuevos son 11, siendo el total de muertos a esa fecha 147.

[REP: Johns Hopkins](https://github.com/CSSEGISandData/COVID-19)",22-4-2020,16:22:5
14182,0499a353ad254431a9e970f9ba22ac0e,user,Puedo llamar a mi médico personal?,22-4-2020,16:22:9
14183,0499a353ad254431a9e970f9ba22ac0e,bot,"Los síntomas de COVID-19 incluyen fiebre, cansancio y tos seca. Aparecen entre 1 y 12 días. Si piensa que usted o alguien puede estar infectado, llame en Córdoba al **0800 1221 444** y en la nación al **0800-222-1002 opción 1**. Por otros síntomas, trate de resolverlo por teléfono o videollamada, en casos de emergencia puede ir al médico. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",22-4-2020,16:22:9
14184,0499a353ad254431a9e970f9ba22ac0e,user,Quién te creó?,22-4-2020,16:22:46
14185,0499a353ad254431a9e970f9ba22ac0e,bot,"El responsable de este asistente es la empresa de tecnología KUNAN SA, las respuestas son tomadas solo de sitios oficiales y agregamos las respuestas que la comunidad nos deja en base a sus dudas. El proyecto es sin fines de lucro y hemos abierto el mismo a voluntarios que quieran colaborar.",22-4-2020,16:22:46
14186,cafd1d72b6014206a7cfb166d636ae79,user,/get_started,22-4-2020,16:23:0
14187,cafd1d72b6014206a7cfb166d636ae79,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,16:23:0
14188,0499a353ad254431a9e970f9ba22ac0e,user,Mortal!,22-4-2020,16:23:12
14189,0499a353ad254431a9e970f9ba22ac0e,bot,"Perdón, no sé si entendí correctamente 🤔 Tu intención es de decir...",22-4-2020,16:23:12
14190,0499a353ad254431a9e970f9ba22ac0e,user,Aguante Kunan!,22-4-2020,16:23:27
14191,0499a353ad254431a9e970f9ba22ac0e,user,Aguante Kunan!,22-4-2020,16:23:27
14192,0499a353ad254431a9e970f9ba22ac0e,bot,"Kunan es la empresa de tecnología responsable por el desarrollo de este asistente virtual. Para aprender más sobre nosotros, te invitamos a visitar nuestro sitio web, www.kunan.com.ar.",22-4-2020,16:23:27
14193,cafd1d72b6014206a7cfb166d636ae79,user,Cuantos casos hay en Córdoba,22-4-2020,16:23:37
14194,cafd1d72b6014206a7cfb166d636ae79,bot,"En Argentina el 21/04/2020 se registraron 90 nuevos casos de COVID-19, llegando a un total de 3031.

Los casos recuperados nuevos son 103, siendo en total 840.

Los casos fallecidos nuevos son 11, siendo el total de muertos a esa fecha 147.

[REP: Johns Hopkins](https://github.com/CSSEGISandData/COVID-19)",22-4-2020,16:23:38
14195,0499a353ad254431a9e970f9ba22ac0e,user,Chau,22-4-2020,16:23:49
14196,0499a353ad254431a9e970f9ba22ac0e,bot,Hacer click en el botón abajo si querés reiniciar tu sesión.,22-4-2020,16:23:49
14197,cafd1d72b6014206a7cfb166d636ae79,user,Como lo prevengo,22-4-2020,16:24:40
14198,cafd1d72b6014206a7cfb166d636ae79,bot,"El virus se transmite por contacto personal cercano con una persona infectada, al toser o estornudar o al tocar cosas contaminadas.

**Para protegerte**: Lavate las manos; evitá tocarte ojos, nariz y boca; mantené distancia con otras personas. 

**Quédate en casa**, al salir cubrite la boca y nariz con un con barbijo casero, lavate las manos. [Fuente](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses)",22-4-2020,16:24:40
14199,cafd1d72b6014206a7cfb166d636ae79,user,Como pido turno al banco,22-4-2020,16:26:45
14200,cafd1d72b6014206a7cfb166d636ae79,bot,"Los bancos en Argentina abren a partír del lunes 20 con un sistema de turnos, es necesario solicitar el turno en cada entidad solo para trámites de atención que no puedan realizarse online. Las cajas solo atienden a jubilados, pensionados y beneficiarios de ANSES y SIPA, quienes no necesitan turno. Si tienes tarjeta de debito, no vayas al banco, puedes retirar dinero de los cajeros automáticos que disponen de efectivo. 

 Para mayor información puedes consultar la disposición oficial del BCRA en [esta página.](http://www.bcra.gov.ar/noticias/Coronavirus-BCRA-reapertura-Bancos-20-abril.asp)",22-4-2020,16:26:45
14201,cafd1d72b6014206a7cfb166d636ae79,user,Quiero un credito pyme,22-4-2020,16:27:13
14202,cafd1d72b6014206a7cfb166d636ae79,bot,"El domingo 29 de marzo El Presidente Fernández anunció el congelamiento de las cuotas de alquileres y de créditos hipotecarios hasta el 30 de septiembre. 

Se puede ver el decreto en total con este link: [Boletin Oficial](https://www.boletinoficial.gob.ar/detalleAviso/primera/227246/20200329).",22-4-2020,16:27:13
14203,3e3c045bf88c4d888e1ef6f7640624a9,user,/get_started,22-4-2020,16:30:3
14204,3e3c045bf88c4d888e1ef6f7640624a9,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,16:30:3
14205,3e3c045bf88c4d888e1ef6f7640624a9,user,Hay que usar barbijo?,22-4-2020,16:30:37
14206,3e3c045bf88c4d888e1ef6f7640624a9,bot,"La OMS sugiere que solo utilicen mascarilla o **barbijos quirúrgicos** quienes estén enfermos o cuidando a uno. Por otro lado en muchas ciudadades ya es obligatorio el uso de los **barbijos caseros o tapabocas** las normativas incluyen multas económicas [Recomendación sobre los barbijos caseros click aquí](https://www.argentina.gob.ar/coronavirus/barbijo). 

[Fuente OMS](https://www.who.int/es/emergencies/diseases/novel-coronavirus-2019/advice-for-public/q-a-coronaviruses). 

[Buenos Aires](https://www.buenosaires.gob.ar/tapaboca). 

[Córdoba Ciudad](https://www.cordoba.gob.ar/2020/04/16/desde-el-sabado-18-el-uso-de-tapabocas-sera-obligatorio-en-el-transporte-publico-de-la-ciudad-de-cordoba/).",22-4-2020,16:30:37
14207,0717fac4cc9540f09778464042898bfd,user,/get_started,22-4-2020,16:31:29
14208,0717fac4cc9540f09778464042898bfd,bot,Soy el asistente virtual para consultas del coronavirus COVID-19 y cómo debemos manejarnos. Haceme tu consulta y trataré de responderte.,22-4-2020,16:31:29
14209,0717fac4cc9540f09778464042898bfd,user,Se debe usar barbijo permanentemente,22-4-2020,16:32:14
